dataset,task_id,method,snapshot_size,candidate_count,true_source,predicted_source,source_rank,hit_at_1,hit_at_5,mrr,error_hops
sashts,sashts_seed23_sourceS045-006_frac30,snapshot_betweenness,6,6,S045-006,S045-001,6,0,0,0.16666666666666666,1
sashts,sashts_seed23_sourceS045-006_frac30,snapshot_center,6,6,S045-006,S045-001,6,0,0,0.16666666666666666,1
sashts,sashts_seed23_sourceS045-006_frac30,graphsage_lodo,6,6,S045-006,S045-003,2,0,1,0.5,1
sashts,sashts_seed23_sourceS050-004_frac10,random,5,5,S050-004,S050-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceS050-004_frac10,snapshot_degree,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac10,snapshot_weighted_degree,5,5,S050-004,S050-005,5,0,1,0.2,1
sashts,sashts_seed23_sourceS050-004_frac10,snapshot_closeness,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac10,snapshot_betweenness,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac10,snapshot_center,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac10,graphsage_lodo,5,5,S050-004,S050-005,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac20,random,5,5,S050-004,S050-004,1,1,1,1.0,0
sashts,sashts_seed23_sourceS050-004_frac20,snapshot_degree,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac20,snapshot_weighted_degree,5,5,S050-004,S050-005,5,0,1,0.2,1
sashts,sashts_seed23_sourceS050-004_frac20,snapshot_closeness,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac20,snapshot_betweenness,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac20,snapshot_center,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac20,graphsage_lodo,5,5,S050-004,S050-005,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac30,random,5,5,S050-004,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceS050-004_frac30,snapshot_degree,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac30,snapshot_weighted_degree,5,5,S050-004,S050-005,5,0,1,0.2,1
sashts,sashts_seed23_sourceS050-004_frac30,snapshot_closeness,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac30,snapshot_betweenness,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac30,snapshot_center,5,5,S050-004,S050-001,4,0,1,0.25,1
sashts,sashts_seed23_sourceS050-004_frac30,graphsage_lodo,5,5,S050-004,S050-005,4,0,1,0.25,1
sashts,sashts_seed23_sourceS061-005_frac10,random,5,5,S061-005,S061-004,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac10,snapshot_degree,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac10,snapshot_weighted_degree,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS061-005_frac10,snapshot_closeness,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac10,snapshot_betweenness,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac10,snapshot_center,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac10,graphsage_lodo,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS061-005_frac20,random,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS061-005_frac20,snapshot_degree,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac20,snapshot_weighted_degree,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS061-005_frac20,snapshot_closeness,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac20,snapshot_betweenness,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac20,snapshot_center,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac20,graphsage_lodo,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS061-005_frac30,random,5,5,S061-005,S061-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceS061-005_frac30,snapshot_degree,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac30,snapshot_weighted_degree,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS061-005_frac30,snapshot_closeness,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac30,snapshot_betweenness,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac30,snapshot_center,5,5,S061-005,S061-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS061-005_frac30,graphsage_lodo,5,5,S061-005,S061-005,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac10,random,5,5,S079-006,S079-005,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac10,snapshot_degree,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac10,snapshot_weighted_degree,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac10,snapshot_closeness,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac10,snapshot_betweenness,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac10,snapshot_center,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac10,graphsage_lodo,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac20,random,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac20,snapshot_degree,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac20,snapshot_weighted_degree,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac20,snapshot_closeness,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac20,snapshot_betweenness,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac20,snapshot_center,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac20,graphsage_lodo,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac30,random,5,5,S079-006,S079-004,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac30,snapshot_degree,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac30,snapshot_weighted_degree,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed23_sourceS079-006_frac30,snapshot_closeness,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac30,snapshot_betweenness,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac30,snapshot_center,5,5,S079-006,S079-001,5,0,1,0.2,1
sashts,sashts_seed23_sourceS079-006_frac30,graphsage_lodo,5,5,S079-006,S079-006,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac10,random,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac10,snapshot_degree,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac10,snapshot_weighted_degree,3,3,J024-001,J024-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac10,snapshot_closeness,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac10,snapshot_betweenness,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac10,snapshot_center,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac10,graphsage_lodo,3,3,J024-001,J024-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac20,random,3,3,J024-001,J024-004,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac20,snapshot_degree,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac20,snapshot_weighted_degree,3,3,J024-001,J024-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac20,snapshot_closeness,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac20,snapshot_betweenness,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac20,snapshot_center,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac20,graphsage_lodo,3,3,J024-001,J024-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac30,random,3,3,J024-001,J024-004,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac30,snapshot_degree,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac30,snapshot_weighted_degree,3,3,J024-001,J024-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ024-001_frac30,snapshot_closeness,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac30,snapshot_betweenness,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac30,snapshot_center,3,3,J024-001,J024-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ024-001_frac30,graphsage_lodo,3,3,J024-001,J024-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ027-001_frac10,random,5,5,J027-001,J027-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ027-001_frac10,snapshot_degree,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac10,snapshot_weighted_degree,5,5,J027-001,J027-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ027-001_frac10,snapshot_closeness,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac10,snapshot_betweenness,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac10,snapshot_center,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac10,graphsage_lodo,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac20,random,5,5,J027-001,J027-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ027-001_frac20,snapshot_degree,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac20,snapshot_weighted_degree,5,5,J027-001,J027-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ027-001_frac20,snapshot_closeness,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac20,snapshot_betweenness,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac20,snapshot_center,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac20,graphsage_lodo,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac30,random,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac30,snapshot_degree,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac30,snapshot_weighted_degree,5,5,J027-001,J027-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ027-001_frac30,snapshot_closeness,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac30,snapshot_betweenness,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac30,snapshot_center,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ027-001_frac30,graphsage_lodo,5,5,J027-001,J027-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ042-004_frac10,random,3,3,J042-004,J042-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ042-004_frac10,snapshot_degree,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac10,snapshot_weighted_degree,3,3,J042-004,J042-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac10,snapshot_closeness,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac10,snapshot_betweenness,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac10,snapshot_center,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac10,graphsage_lodo,3,3,J042-004,J042-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac20,random,3,3,J042-004,J042-001,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ042-004_frac20,snapshot_degree,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac20,snapshot_weighted_degree,3,3,J042-004,J042-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac20,snapshot_closeness,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac20,snapshot_betweenness,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac20,snapshot_center,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac20,graphsage_lodo,3,3,J042-004,J042-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac30,random,3,3,J042-004,J042-001,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ042-004_frac30,snapshot_degree,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac30,snapshot_weighted_degree,3,3,J042-004,J042-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac30,snapshot_closeness,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac30,snapshot_betweenness,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac30,snapshot_center,3,3,J042-004,J042-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ042-004_frac30,graphsage_lodo,3,3,J042-004,J042-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-002_frac10,random,4,4,J077-002,J077-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-002_frac10,snapshot_degree,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac10,snapshot_weighted_degree,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac10,snapshot_closeness,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac10,snapshot_betweenness,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac10,snapshot_center,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac10,graphsage_lodo,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac20,random,4,4,J077-002,J077-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-002_frac20,snapshot_degree,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac20,snapshot_weighted_degree,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac20,snapshot_closeness,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac20,snapshot_betweenness,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac20,snapshot_center,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac20,graphsage_lodo,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac30,random,4,4,J077-002,J077-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-002_frac30,snapshot_degree,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac30,snapshot_weighted_degree,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac30,snapshot_closeness,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac30,snapshot_betweenness,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac30,snapshot_center,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-002_frac30,graphsage_lodo,4,4,J077-002,J077-002,1,1,1,1.0,0
sashts,sashts_seed42_sourceJ077-005_frac10,random,4,4,J077-005,J077-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ077-005_frac10,snapshot_degree,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac10,snapshot_weighted_degree,4,4,J077-005,J077-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ077-005_frac10,snapshot_closeness,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac10,snapshot_betweenness,4,4,J077-005,J077-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-005_frac10,snapshot_center,4,4,J077-005,J077-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-005_frac10,graphsage_lodo,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac20,random,4,4,J077-005,J077-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac20,snapshot_degree,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac20,snapshot_weighted_degree,4,4,J077-005,J077-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ077-005_frac20,snapshot_closeness,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac20,snapshot_betweenness,4,4,J077-005,J077-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-005_frac20,snapshot_center,4,4,J077-005,J077-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-005_frac20,graphsage_lodo,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac30,random,4,4,J077-005,J077-001,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ077-005_frac30,snapshot_degree,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac30,snapshot_weighted_degree,4,4,J077-005,J077-002,2,0,1,0.5,1
sashts,sashts_seed42_sourceJ077-005_frac30,snapshot_closeness,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceJ077-005_frac30,snapshot_betweenness,4,4,J077-005,J077-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-005_frac30,snapshot_center,4,4,J077-005,J077-002,4,0,1,0.25,1
sashts,sashts_seed42_sourceJ077-005_frac30,graphsage_lodo,4,4,J077-005,J077-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceS006-008_frac10,random,6,6,S006-008,S006-010,2,0,1,0.5,1
sashts,sashts_seed42_sourceS006-008_frac10,snapshot_degree,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac10,snapshot_weighted_degree,6,6,S006-008,S006-008,1,1,1,1.0,0
sashts,sashts_seed42_sourceS006-008_frac10,snapshot_closeness,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac10,snapshot_betweenness,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac10,snapshot_center,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac10,graphsage_lodo,6,6,S006-008,S006-008,1,1,1,1.0,0
sashts,sashts_seed42_sourceS006-008_frac20,random,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac20,snapshot_degree,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac20,snapshot_weighted_degree,6,6,S006-008,S006-008,1,1,1,1.0,0
sashts,sashts_seed42_sourceS006-008_frac20,snapshot_closeness,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac20,snapshot_betweenness,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac20,snapshot_center,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac20,graphsage_lodo,6,6,S006-008,S006-008,1,1,1,1.0,0
sashts,sashts_seed42_sourceS006-008_frac30,random,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac30,snapshot_degree,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac30,snapshot_weighted_degree,6,6,S006-008,S006-008,1,1,1,1.0,0
sashts,sashts_seed42_sourceS006-008_frac30,snapshot_closeness,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac30,snapshot_betweenness,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac30,snapshot_center,6,6,S006-008,S006-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS006-008_frac30,graphsage_lodo,6,6,S006-008,S006-008,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac10,random,5,5,S011-004,S011-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceS011-004_frac10,snapshot_degree,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac10,snapshot_weighted_degree,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac10,snapshot_closeness,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac10,snapshot_betweenness,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac10,snapshot_center,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac10,graphsage_lodo,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac20,random,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac20,snapshot_degree,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac20,snapshot_weighted_degree,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac20,snapshot_closeness,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac20,snapshot_betweenness,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac20,snapshot_center,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac20,graphsage_lodo,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac30,random,5,5,S011-004,S011-001,5,0,1,0.2,1
sashts,sashts_seed42_sourceS011-004_frac30,snapshot_degree,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac30,snapshot_weighted_degree,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS011-004_frac30,snapshot_closeness,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac30,snapshot_betweenness,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac30,snapshot_center,5,5,S011-004,S011-001,4,0,1,0.25,1
sashts,sashts_seed42_sourceS011-004_frac30,graphsage_lodo,5,5,S011-004,S011-004,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,random,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,snapshot_degree,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,snapshot_weighted_degree,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,snapshot_closeness,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,snapshot_betweenness,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,snapshot_center,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac10,graphsage_lodo,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac20,random,3,3,S012-001,S012-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed42_sourceS012-001_frac20,snapshot_degree,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac20,snapshot_weighted_degree,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac20,snapshot_closeness,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac20,snapshot_betweenness,3,3,S012-001,S012-001,1,1,1,1.0,0
sashts,sashts_seed42_sourceS012-001_frac20,snapshot_center,3,3,S012-001,S012-001,1,1,1,1.0,0
